,LLL
2021-09-15,15309937.0
2021-09-16,14056492.0
2021-09-17,13519301.0
2021-09-20,13832663.0
2021-09-21,14504151.0
2021-09-22,14369853.0
2021-09-23,14459385.0
2021-09-24,13966960.0
2021-09-27,14548917.0
2021-09-28,14146024.0
2021-09-29,13295472.0
2021-09-30,13205940.0
2021-10-01,13883846.0
2021-10-04,14665387.0
2021-10-05,13470089.0
2021-10-06,13378143.0
2021-10-07,13883846.0
2021-10-08,13837873.0
2021-10-11,13837873.0
2021-10-12,14021765.0
2021-10-13,15079143.0
2021-10-14,14573441.0
2021-10-15,15033171.0
2021-10-18,14435522.0
2021-10-19,14849278.0
2021-10-20,15492901.0
2021-10-21,15446928.0
2021-10-22,13608008.0
2021-10-25,13975792.0
2021-10-26,14619414.0
2021-10-27,14251630.0
2021-10-28,14159684.0
2021-10-29,13699954.0
2021-11-01,12550629.0
2021-11-02,12964386.0
2021-11-03,13148278.0
2021-11-04,13883846.0
2021-11-05,13286197.0
2021-11-08,13883846.0
2021-11-09,14251630.0
2021-11-10,13470089.0
2021-11-11,12918413.0
2021-11-12,12228818.0
2021-11-15,12458683.0
2021-11-16,13194251.0
2021-11-17,13699954.0
2021-11-18,12412710.0
2021-11-19,12596602.0
2021-11-22,14343576.0
2021-11-23,14067738.0
2021-11-24,15446928.0
2021-11-26,15630820.0
2021-11-29,15676793.0
2021-11-30,12228818.0
2021-12-01,10895601.0
2021-12-02,10297952.0
2021-12-03,9424465.0
2021-12-06,9700303.0
2021-12-07,10160033.0
2021-12-08,10481844.0
2021-12-09,9746276.0
2021-12-10,10297952.0
2021-12-13,9562384.0
2021-12-14,9976141.0
2021-12-15,10343925.0
2021-12-16,10251979.0
2021-12-17,10206006.0
2021-12-20,10527817.0
2021-12-21,10711709.0
2021-12-22,11033520.0
2021-12-23,10711709.0
2021-12-27,10619763.0
2021-12-28,10481844.0
2021-12-29,10022114.0
2021-12-30,10757682.0
2021-12-31,10389898.0
2022-01-03,17425470.0
2022-01-04,18648310.0
2022-01-05,18266172.0
2022-01-06,17349042.0
2022-01-07,17501897.0
2022-01-10,16966905.0
2022-01-11,17196187.0
2022-01-12,17960462.0
2022-01-13,17196187.0
2022-01-14,16737622.0
2022-01-18,16814050.0
2022-01-19,15820492.0
2022-01-20,16355484.0
2022-01-21,14215515.0
2022-01-24,12304827.0
2022-01-25,13221957.0
2022-01-26,13756950.0
2022-01-27,13527667.0
2022-01-28,13909805.0
2022-01-31,14139087.0
2022-02-01,14674080.0
2022-02-02,14674080.0
2022-02-03,13986232.0
2022-02-04,14139087.0
2022-02-07,14521225.0
2022-02-08,15514782.0
2022-02-09,14444797.0
2022-02-10,14444797.0
2022-02-11,13986232.0
2022-02-14,15438355.0
2022-02-15,14903362.0
2022-02-16,15514782.0
2022-02-17,14291942.0
2022-02-18,14139087.0
2022-02-22,14674080.0
2022-02-23,13833377.0
2022-02-24,13527667.0
2022-02-25,14139087.0
2022-02-28,13756950.0
2022-03-01,13680522.0
2022-03-02,14139087.0
2022-03-03,14062659.0
2022-03-04,14368370.0
2022-03-07,13833377.0
2022-03-08,13833377.0
2022-03-09,13986232.0
2022-03-10,13909805.0
2022-03-11,14139087.0
2022-03-14,13756950.0
2022-03-15,14444797.0
2022-03-16,16202630.0
2022-03-17,15667637.0
2022-03-18,14521225.0
2022-03-21,15285500.0
2022-03-22,33551672.0
2022-03-23,25832494.0
2022-03-24,32863825.0
2022-03-25,33398817.0
2022-03-28,32175977.0
2022-03-29,30188862.0
2022-03-30,26520342.0
2022-03-31,26902480.0
2022-04-01,27857466.0
2022-04-04,31837104.0
2022-04-05,29617690.0
2022-04-06,28010529.0
2022-04-07,26326836.0
2022-04-08,25791115.0
2022-04-11,24490080.0
2022-04-12,22194135.0
2022-04-13,22117603.0
2022-04-14,20663505.0
2022-04-18,20051253.0
2022-04-19,20204316.0
2022-04-20,19592064.0
2022-04-21,18597154.0
2022-04-22,18673686.0
2022-04-25,18444091.0
2022-04-26,16454272.0
2022-04-27,16607335.0
2022-04-28,17219587.0
2022-04-29,17296119.0
2022-05-02,16760398.0
2022-05-03,16836930.0
2022-05-04,17755308.0
2022-05-05,17525713.0
2022-05-06,17449182.0
2022-05-09,17219587.0
2022-05-10,16989993.0
2022-05-11,16454272.0
2022-05-12,16989993.0
2022-05-13,15000174.0
2022-05-16,13469544.0
2022-05-17,14464453.0
2022-05-18,14158327.0
2022-05-19,13699138.0
2022-05-20,13622607.0
2022-05-23,13086886.0
2022-05-24,11632788.0
2022-05-25,11785851.0
2022-05-26,11250130.0
2022-05-27,11173599.0
2022-05-31,12168508.0
2022-06-01,11709319.0
2022-06-02,11479725.0
2022-06-03,11250130.0
2022-06-06,11862382.0
2022-06-07,11479725.0
2022-06-08,11709319.0
2022-06-09,12245040.0
2022-06-10,12321571.0
2022-06-13,11250130.0
2022-06-14,10561347.0
2022-06-15,10790941.0
2022-06-16,10408284.0
2022-06-17,11020536.0
2022-06-21,11403193.0
2022-06-22,13316480.0
2022-06-23,12168508.0
2022-06-24,11250130.0
2022-06-27,10714410.0
2022-06-28,10178689.0
2022-06-29,9872563.5
2022-06-30,9642969.0
2022-07-01,9030717.0
2022-07-05,9489906.0
2022-07-06,9796032.0
2022-07-07,9872563.5
2022-07-08,10102158.0
2022-07-11,9719500.5
2022-07-12,9872563.5
2022-07-13,9719500.5
2022-07-14,9642969.0
2022-07-15,9489906.0
2022-07-18,10102158.0
2022-07-19,10255221.0
2022-07-20,10178689.0
2022-07-21,10408284.0
2022-07-22,10561347.0
2022-07-25,10255221.0
2022-07-26,9030717.0
2022-07-27,9336843.0
2022-07-28,9030717.0
2022-07-29,9107248.5
2022-08-01,8877654.0
2022-08-02,10178689.0
2022-08-03,10408284.0
2022-08-04,10637878.0
2022-08-05,10790941.0
2022-08-08,11938914.0
2022-08-09,9872563.5
2022-08-10,10331752.0
2022-08-11,10561347.0
2022-08-12,10637878.0
2022-08-15,10561347.0
2022-08-16,10408284.0
2022-08-17,10484815.0
2022-08-18,10561347.0
2022-08-19,11097067.0
2022-08-22,10408284.0
2022-08-23,10408284.0
2022-08-24,10255221.0
2022-08-25,10331752.0
2022-08-26,9642969.0
2022-08-29,9413374.5
2022-08-30,9030717.0
2022-08-31,9566437.5
2022-09-01,9183780.0
2022-09-02,8954185.5
2022-09-06,8648059.5
2022-09-07,8801122.5
2022-09-08,8877654.0
2022-09-09,7882744.5
2022-09-12,7576618.5
2022-09-13,7500087.0
2022-09-14,7193961.0
2022-09-15,7040898.0
2022-09-16,6811303.5
2022-09-19,6811303.5
2022-09-20,6734772.0
2022-09-21,6505177.5
2022-09-22,5892925.5
2022-09-23,6122520.0
2022-09-26,6045988.5
2022-09-27,6045988.5
2022-09-28,6199051.5
2022-09-29,6658240.5
2022-09-30,6658240.5
2022-10-03,5032563.9
2022-10-04,4971930.6
2022-10-05,4911297.3
2022-10-06,5335730.4
2022-10-07,5093197.2
2022-10-10,5820796.8
2022-10-11,4668764.1
2022-10-12,4304964.3
2022-10-13,4608130.8
2022-10-14,4426230.9
2022-10-17,4365597.6
2022-10-18,4426230.9
2022-10-19,4365597.6
2022-10-20,4183697.7
2022-10-21,4123064.4
2022-10-24,3880531.2
2022-10-25,4123064.4
2022-10-26,4304964.3
2022-10-27,4486864.2
2022-10-28,4365597.6
2022-10-31,4183697.7
2022-11-01,4486864.2
2022-11-02,4304964.3
2022-11-03,4062431.1
2022-11-04,4911297.3
2022-11-07,4790030.7
2022-11-08,4365597.6
2022-11-09,3880531.2
2022-11-10,4244331.0
2022-11-11,4608130.8
2022-11-14,4668764.1
2022-11-15,4790030.7
2022-11-16,4729397.4
2022-11-17,4911297.3
2022-11-18,4971930.6
2022-11-21,5032563.9
2022-11-22,4729397.4
2022-11-23,4911297.3
2022-11-25,4790030.7
2022-11-28,4971930.6
2022-11-29,4790030.7
2022-11-30,5093197.2
2022-12-01,5093197.2
2022-12-02,5214463.8
2022-12-05,5093197.2
2022-12-06,4850664.0
2022-12-07,5214463.8
2022-12-08,5153830.5
2022-12-09,5275097.1
2022-12-12,5214463.8
2022-12-13,5032563.9
2022-12-14,5335730.4
2022-12-15,5335730.4
2022-12-16,5335730.4
2022-12-19,4365597.6
2022-12-20,4365597.6
2022-12-21,4547497.5
2022-12-22,4790030.7
2022-12-23,4547497.5
2022-12-27,5093197.2
2022-12-28,4850664.0
2022-12-29,5153830.5
2022-12-30,4971930.6
2023-01-03,50303152.0
2023-01-04,55962256.0
2023-01-05,57219835.0
2023-01-06,57219835.0
2023-01-09,57848624.0
2023-01-10,56591046.0
2023-01-11,55333467.0
2023-01-12,59734993.0
2023-01-13,59734993.0
2023-01-17,59734993.0
2023-01-18,56591046.0
2023-01-19,59734993.0
2023-01-20,57219835.0
2023-01-23,56591046.0
2023-01-24,56591046.0
2023-01-25,57848624.0
2023-01-26,57848624.0
2023-01-27,59106203.0
2023-01-30,59106203.0
2023-01-31,57219835.0
2023-02-01,55962256.0
2023-02-02,55333467.0
2023-02-03,54704677.0
2023-02-06,56591046.0
2023-02-07,54075888.0
2023-02-08,54075888.0
2023-02-09,47787994.0
2023-02-10,48416783.0
2023-02-13,47159205.0
2023-02-14,46530415.0
2023-02-15,45901626.0
2023-02-16,45272836.0
2023-02-17,44015258.0
2023-02-21,42128889.0
2023-02-22,39613732.0
2023-02-23,39613732.0
2023-02-24,40871311.0
2023-02-27,40871311.0
2023-02-28,41500100.0
2023-03-01,44644047.0
2023-03-02,47159205.0
2023-03-03,45272836.0
2023-03-06,45901626.0
2023-03-07,45272836.0
2023-03-08,44644047.0
2023-03-09,40242521.0
2023-03-10,35840995.0
2023-03-13,33954627.0
2023-03-14,35212206.0
2023-03-15,34583417.0
2023-03-16,35212206.0
2023-03-17,32068259.0
2023-03-20,26409154.0
2023-03-21,28295523.0
2023-03-22,28924312.0
2023-03-23,30181891.0
2023-03-24,30810680.0
2023-03-27,30810680.0
2023-03-28,30181891.0
2023-03-29,32068259.0
2023-03-30,32068259.0
2023-03-31,32068259.0
2023-04-03,30923003.0
2023-04-04,30923003.0
2023-04-05,32135670.0
2023-04-06,31529336.0
2023-04-10,32742003.0
2023-04-11,34561003.0
2023-04-12,35167337.0
2023-04-13,35167337.0
2023-04-14,36986337.0
2023-04-17,38199004.0
2023-04-18,33954670.0
2023-04-19,34561003.0
2023-04-20,32742003.0
2023-04-21,31529336.0
2023-04-24,32135670.0
2023-04-25,29710336.0
2023-04-26,28618936.0
2023-04-27,32317570.0
2023-04-28,36076837.0
2023-05-01,72153674.0
2023-05-02,41655104.0
2023-05-03,43110304.0
2023-05-04,32923903.0
2023-05-05,30923003.0
2023-05-08,30013503.0
2023-05-09,28437036.0
2023-05-10,26557402.0
2023-05-11,26739302.0
2023-05-12,26496769.0
2023-05-15,23950169.0
2023-05-16,22980035.0
2023-05-17,23283202.0
2023-05-18,23040669.0
2023-05-19,22191802.0
2023-05-22,23040669.0
2023-05-23,24132069.0
2023-05-24,25041569.0
2023-05-25,23828902.0
2023-05-26,22373702.0
2023-05-30,21464202.0
2023-05-31,21585469.0
2023-06-01,20736602.0
2023-06-02,21524835.0
2023-06-05,20918502.0
2023-06-06,19827102.0
2023-06-07,20797235.0
2023-06-08,21221669.0
2023-06-09,18796335.0
2023-06-12,19220768.0
2023-06-13,18796335.0
2023-06-14,19342035.0
2023-06-15,19220768.0
2023-06-16,18796335.0
2023-06-20,17098601.0
2023-06-21,16431635.0
2023-06-22,16189101.0
2023-06-23,16189101.0
2023-06-26,13036168.0
2023-06-27,12611734.0
2023-06-28,14006301.0
2023-06-29,13642501.0
2023-06-30,13218068.0
2023-07-03,14370101.0
2023-07-05,13399968.0
2023-07-06,14127568.0
2023-07-07,14127568.0
2023-07-10,15218968.0
2023-07-11,16067835.0
2023-07-12,18432535.0
2023-07-13,16977335.0
2023-07-14,15582768.0
2023-07-17,15400868.0
2023-07-18,14127568.0
2023-07-19,15704035.0
2023-07-20,13218068.0
2023-07-21,12490468.0
2023-07-24,12187301.0
2023-07-25,12066034.0
2023-07-26,10853367.0
2023-07-27,10914001.0
2023-07-28,10671467.0
2023-07-31,11338434.0
2023-08-01,11399067.0
2023-08-02,11156534.0
2023-08-03,10914001.0
2023-08-04,10853367.0
2023-08-07,11156534.0
2023-08-08,11035267.0
2023-08-09,10125767.0
2023-08-10,10186401.0
2023-08-11,10125767.0
2023-08-14,10186401.0
2023-08-15,9398167.7
2023-08-16,12308568.0
2023-08-17,12551101.0
2023-08-18,11035267.0
2023-08-21,9580067.72
2023-08-22,9458801.04
2023-08-23,9580067.72
2023-08-24,10125767.0
2023-08-25,9580067.72
2023-08-28,9458801.04
2023-08-29,9155634.34
2023-08-30,9458801.04
2023-08-31,8609934.28
2023-09-01,9519434.38
2023-09-05,9276901.02
2023-09-06,9398167.7
2023-09-07,8306767.58
2023-09-08,8124867.56
2023-09-11,7882334.2
2023-09-12,7882334.2
2023-09-13,7579167.5
2023-09-14,7761067.52
2023-09-15,7457900.82
2023-09-18,7336634.14
2023-09-19,6912200.76
2023-09-20,7033467.44
2023-09-21,6972834.1
2023-09-22,7033467.44
2023-09-25,7215367.46
2023-09-26,7276000.8
2023-09-27,7336634.14
2023-09-28,7336634.14
2023-09-29,7154734.12
2023-10-02,7579167.5
2023-10-03,7215367.46
2023-10-04,7518534.16
2023-10-05,7215367.46
2023-10-06,7154734.12
2023-10-09,7154734.12
2023-10-10,7518534.16
2023-10-11,7215367.46
2023-10-12,6851567.42
2023-10-13,7761067.52
2023-10-16,7215367.46
2023-10-17,8670567.62
2023-10-18,8609934.28
2023-10-19,8488667.6
2023-10-20,8185500.9
2023-10-23,8246134.24
2023-10-24,7942967.54
2023-10-25,8549300.94
2023-10-26,8367400.92
2023-10-27,8488667.6
2023-10-30,8064234.22
2023-10-31,7882334.2
2023-11-01,7761067.52
2023-11-02,8488667.6
2023-11-03,7942967.54
2023-11-06,7761067.52
2023-11-07,8003600.88
2023-11-08,7397267.48
2023-11-09,7457900.82
2023-11-10,8003600.88
2023-11-13,7579167.5
2023-11-14,7457900.82
2023-11-15,7639800.84
2023-11-16,8064234.22
2023-11-17,8306767.58
2023-11-20,8367400.92
2023-11-21,8185500.9
2023-11-22,7942967.54
2023-11-24,7882334.2
2023-11-27,7942967.54
2023-11-28,8367400.92
2023-11-29,8124867.56
2023-11-30,7579167.5
2023-12-01,8306767.58
2023-12-04,8670567.62
2023-12-05,8913100.98
2023-12-06,8428034.26
2023-12-07,8064234.22
2023-12-08,8670567.62
2023-12-11,8549300.94
2023-12-12,9095001.0
2023-12-13,9034367.66
2023-12-14,8609934.28
2023-12-15,8306767.58
2023-12-18,8670567.62
2023-12-19,8488667.6
2023-12-20,7942967.54
2023-12-21,8852467.64
2023-12-22,8306767.58
2023-12-26,7397267.48
2023-12-27,7579167.5
2023-12-28,7276000.8
2023-12-29,8064234.22
2024-01-02,8124867.56
2024-01-03,8609934.28
2024-01-04,8428034.26
2024-01-05,7518534.16
2024-01-08,8003600.88
2024-01-09,7639800.84
2024-01-10,7882334.2
2024-01-11,7336634.14
2024-01-12,7457900.82
2024-01-16,7276000.8
2024-01-17,7336634.14
2024-01-18,8124867.56
2024-01-19,8973734.32
2024-01-22,7882334.2
2024-01-23,8488667.6
2024-01-24,7700434.18
2024-01-25,7639800.84
2024-01-26,7882334.2
2024-01-29,7700434.18
2024-01-30,7700434.18
2024-01-31,7639800.84
2024-02-01,7215367.46
2024-02-02,7276000.8
2024-02-05,7154734.12
2024-02-06,7336634.14
2024-02-07,7154734.12
2024-02-08,7154734.12
2024-02-09,7579167.5
2024-02-12,7397267.48
2024-02-13,7518534.16
2024-02-14,7397267.48
2024-02-15,17159235.0
2024-02-16,13703134.0
2024-02-20,13642501.0
2024-02-21,13521234.0
2024-02-22,13096801.0
2024-02-23,11399067.0
2024-02-26,11338434.0
2024-02-27,10732101.0
2024-02-28,9398167.7
2024-02-29,9276901.02
2024-03-01,8791834.3
2024-03-04,8185500.9
2024-03-05,8306767.58
2024-03-06,8306767.58
2024-03-07,7821700.86
2024-03-08,8003600.88
2024-03-11,7942967.54
2024-03-12,8185500.9
2024-03-13,8185500.9
2024-03-14,7579167.5
2024-03-15,7700434.18
2024-03-18,7761067.52
2024-03-19,7882334.2
2024-03-20,7639800.84
2024-03-21,7336634.14
2024-03-22,7336634.14
2024-03-25,7276000.8
2024-03-26,7276000.8
2024-03-27,7579167.5
2024-03-28,7336634.14
2024-04-01,7518534.16
2024-04-02,7336634.14
2024-04-03,7761067.52
2024-04-04,7518534.16
2024-04-05,7518534.16
2024-04-08,7761067.52
2024-04-09,7761067.52
2024-04-10,7882334.2
2024-04-11,9761967.74
2024-04-12,8185500.9
2024-04-15,8003600.88
2024-04-16,7882334.2
2024-04-17,7942967.54
2024-04-18,7579167.5
2024-04-19,7639800.84
2024-04-22,8124867.56
2024-04-23,7882334.2
2024-04-24,8064234.22
2024-04-25,7882334.2
2024-04-26,7882334.2
2024-04-29,8852467.64
2024-04-30,8852467.64
2024-05-01,8488667.6
2024-05-02,8185500.9
2024-05-03,8609934.28
2024-05-06,8367400.92
2024-05-07,8549300.94
2024-05-08,8488667.6
2024-05-09,8549300.94
2024-05-10,8488667.6
2024-05-13,8488468.8
2024-05-14,9822371.04
2024-05-15,7882149.6
2024-05-16,7639621.92
2024-05-17,7639621.92
2024-05-20,8124677.28
2024-05-21,7518358.08
2024-05-22,7093934.64
2024-05-23,7154566.56
2024-05-24,6972670.8
2024-05-28,6851406.96
2024-05-29,6972670.8
2024-05-30,6972670.8
2024-05-31,7093934.64
2024-06-03,7336462.32
2024-06-04,7457726.16
2024-06-05,7457726.16
2024-06-06,7882149.6
2024-06-07,7033302.72
2024-06-10,6487615.44
2024-06-11,6790775.04
2024-06-12,6851406.96
2024-06-13,6851406.96
2024-06-14,6669511.2
2024-06-17,6669511.2
2024-06-18,6608879.28
2024-06-20,6730143.12
2024-06-21,6608879.28
2024-06-24,6730143.12
2024-06-25,6790775.04
2024-06-26,6790775.04
2024-06-27,6669511.2
2024-06-28,6730143.12
2024-07-01,6912038.88
2024-07-02,9034156.08
2024-07-03,9094788.0
2024-07-05,9519211.44
2024-07-08,8791628.4
2024-07-09,8549100.72
2024-07-10,8124677.28
2024-07-11,7336462.32
2024-07-12,7457726.16
2024-07-15,7518358.08
2024-07-16,7639621.92
2024-07-17,7882149.6
2024-07-18,7578990.0
2024-07-19,8124677.28
2024-07-22,8306573.04
2024-07-23,8852260.32
2024-07-24,9337315.68
2024-07-25,9094788.0
2024-07-26,9155419.92
2024-07-29,9640475.28
2024-07-30,10004266.0
2024-07-31,9883002.96
2024-08-01,10004266.0
2024-08-02,10125530.0
2024-08-05,9701107.2
2024-08-06,9155419.92
2024-08-07,9216051.84
2024-08-08,9155419.92
2024-08-09,9579843.36
